Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,administrative data property,administrative property,alternative term,annotation,antisymmetric property,code for,component,composite,concept descriptor property,contains,curator note,defines group,definition,definition editor,definition source,deprecated:definition,derives,editor note,editor preferred term,entity assigned,entity conclusions are about,entity directly observed,entity recruited or selected,entity subject to intervention or exposure,example of usage,executed at,executes,expand assertion to,expand expression to,finest-grained entity available for analysis,first order logic expression,function as,has actor,has actual sample size,has address,has address string,has administrative relation,has age restriction,has allocation concealment method,has allocation concealment method value,has allocation type,has analysis method,has analysis type,has anchor time,has argument,has assessment method,has biospecimen availability,has biospecimen collected,has biospecimen preservation method,has biospecimen tissue source,has biospecimen type,has blinding type,has case definition,has code,has code system name,has code system version,has comparative intent,has completed population number,has concept id,has considered population number,has constraint,has contact for public queries,has context modifier,has context modifier,has control group type,has country,has curation status,has data generated from,has date of first enrollment,has date of last enrollment,has dependent variable,has description,has description date,has design characteristic,has display name,has distribution,has dose,has dose description,has duration,has effective time,has element,has eligibility criterion,has extension,has finding,has first name,has frequency code,has funding number,has funding relation,has gender restriction,has group,has health condition studied,has identifier,has identifier name,has independent variable,has individuals assigned to,has intervention,has intervention assignment scheme,has IRB process,has laboratory agreement,has last name,has lower bound,has lower bound,has matching,has measurement dimension,has member,has name,has non-temporal constraint,has noun phrase,has number lost,has number lost because of death,has number lost because of refusal,has number lost because of rejection,has obsolescence reason,has offset,has operator,has original text,has outcome analysis,has outcome code,has outcome variable,has outcomes occurred before or after study start,has oversight agreement,has part,has participant,has permissible method,has permitted value range,has permitted values,has phase,has planned composition relationship,has planned sample size,has pooled data,has population,has power calculation,has predictor variable,has principal investigator,has priority,has public description,has public title,has recruitment,has recruitment agreement,has recruitment in the future,has recruitment in the past,has recruitment in the present,has recruitment status,has relation between cases and non-cases,has repeat quantity,has root,has route of administration,has sampling method,has scheme,has scientific description,has scientific title,has semantic constraint,has sequence number,has sponsoring relation,has start time,has stop time,has study assessment/intervention agreement,has study characteristic,has study design,has study design characteristic,has study event,has study hypothesis,has study objective,has study performance agreement,has study phenomenon,has study population,has study population number,has study protocol,has study status,has study subject,has subject,has substance administered,has target number,has target subject,has temporal constraint,has time point extractor,has unit,has unit of allocation,has upper bound,has upper bound,has value,has value,has variable,has variable characteristic,has zip,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/net/OCRe/OCRe.owl#has_code,http://purl.org/net/OCRe/statistics.owl#curator,http://purl.org/net/OCRe/statistics.owl#synonym,http://purl.org/net/OCRe/study_protocol.owl#develop_comment,http://www.semanticweb.org/owlapi#nodeID,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#topObjectProperty,immediately_precedes,imported from,in branch,includes situation,instance identifier property,is a division of,is address of,is administrative relation of,is an actor of,is code for,is defined by,is defined by value of,is denotator type,is dependent variable of,is derived from,is design characteristic of,is divided into,is element of,is eligibility criterion of,is funding relation of,is independent variable of,is IRB process of,is laboratory agreement of,is lower bound closed,is member of,is outcome variable of,is oversight agreement of,is permissible method of,is predictor variable of,is principal investigator of,is recruitment agreement of,is related to,is sponsoring relation of,is structurally related to,is studied in trial,is study assessment/intervention agreement of,is study hypothesis of,is study objective of,is study performance agreement of,is study phenomenon of,is subject of,is upper bound closed,OBO foundry unique label,obsolete,occurs in,operationalize,operationalized_by,part of,precedes,procedure,statistics property,study design data property,study population property,term replaced by
http://purl.org/net/OCRe/study_design.owl#OCRE100045,Blinding type,,"[In a controlled trial:] Blinding is the process of preventing those involved in a trial from knowing to which comparison group a particular participant belongs. The risk of bias is minimised when as few people as possible know who is receiving the experimental intervention and who the control intervention. Participants, caregivers, outcome assessors, and analysts are all candidates for being blinded. Blinding of certain groups is not always possible, for example surgeons in surgical trials. The terms single blind, double blind and triple blind are in common use, but are not used consistently and so are ambiguous unless the specific people who are blinded are listed. (Also called masking)",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100005,,,,,,,,,,,,,"[In a controlled trial:] Blinding is the process of preventing those involved in a trial from knowing to which comparison group a particular participant belongs. The risk of bias is minimised when as few people as possible know who is receiving the experimental intervention and who the control intervention. Participants, caregivers, outcome assessors, and analysts are all candidates for being blinded. Blinding of certain groups is not always possible, for example surgeons in surgical trials. The terms single blind, double blind and triple blind are in common use, but are not used consistently and so are ambiguous unless the specific people who are blinded are listed. (Also called masking)",Simona,Glossary in The Cochrane Collaboration. Available at http://www.cochrane.org/glossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100045,,,,,,,,Blinding type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400030,Recruitment completed,,"A recruitment status applied to a study that has concluded recruitment as planned (i.e., last patient in has occurred)",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400003,,,,,,,,,,,,,"A recruitment status applied to a study that has concluded recruitment as planned (i.e., last patient in has occurred)",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400030,,,,,,,,Recruitment completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE710000,Allocation concealment method value,,,false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE710000,,,,,,,,Allocation concealment method value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE873851,Eligible population,,The collection of screened organisms that satisfies all eligibility criteria for a study.,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400033,,,,,,,,,,,,,The collection of screened organisms that satisfies all eligibility criteria for a study.,Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE873851,,,,,,,,Eligible population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE900309,I ordinal D quantitative,,A univariate analysis where the  independent variable is ordinal and the dependent variable is quantitative,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200098,,,,,,,,,,,,,A univariate analysis where the  independent variable is ordinal and the dependent variable is quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRe:OCRE900309,,,,,,,,I ordinal D quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.geneontology.org/formats/oboInOwl#DbXref,DbXref,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oboInOwl:DbXref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200040,Difference,,"Variables derived from taking the difference of two other variables. For example, the first difference of a time series {yt} is defined as Dyt = yt - yt-1",false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200026,,,,,,,,,,,,,"Variables derived from taking the difference of two other variables. For example, the first difference of a time series {yt} is defined as Dyt = yt - yt-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200040,,,,,,,,Difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400005,Telecommunication scheme,,"The scheme used to describe the telecommunication address (e.g., ftp, http, etc.)",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400010,,,,,,,,,,,,,"The scheme used to describe the telecommunication address (e.g., ftp, http, etc.)",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400005,,,,,,,,Telecommunication scheme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE000041,Context-dependent noun phrase,,"This class is used to encode, in simple way, SNOMED finding with context such as ""clinical finding absent with associated-finding noun_phrase"" or ""family history of noun phrase)",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE000041,,,,,,,"This class is used to encode, in simple way, SNOMED finding with context such as ""clinical finding absent with associated-finding noun_phrase"" or ""family history of noun phrase)",Context-dependent noun phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100005,Study design characteristic,,A meta-level characterization of the design of a study,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400047,,,,,,,,,,,,,A meta-level characterization of the design of a study,Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100005,,,,,,,,Study design characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE50034,Funding,,"DEFINITION:
Fiscal support for research from industry, government, or non-commercial, non-governmental organizations.

EXAMPLE(S):
Funding from pharmaceutical, device or biotechnology companies, the US NIH or the Gates Foundation.",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE50048,,,,,,,,,,,,,"DEFINITION:
Fiscal support for research from industry, government, or non-commercial, non-governmental organizations.

EXAMPLE(S):
Funding from pharmaceutical, device or biotechnology companies, the US NIH or the Gates Foundation.",Simona,BRIDG 3.0.3 Available at http://bridgmodel.nci.nih.gov/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE50034,,,,,,,,Funding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200049,Quantitative scale level,,,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200049,,,,,,,,Quantitative scale level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_protocol.owl#OCRE817858,Planned substance administration specification,,"The description of a planned procedure that is an action of applying, introducing, or otherwise giving medication or other substance to a subject or experimental unit.|Cf BRIDG 3.1 DefinedSubstanceAdministration definition
An activity defined at a global library level that is an action of applying,  introducing or otherwise giving medications or other substances to a subject or experimental unit.

Example: Administration of methotrexate as part of chemotherapy.",false,,,http://purl.org/net/OCRe/study_protocol.owl#OCRE300009,,,,,,,,,,,,,"The description of a planned procedure that is an action of applying, introducing, or otherwise giving medication or other substance to a subject or experimental unit.",Samson Tu,Adapted from BRIDG 3.1 definition of DefinedSubstanceAdministration. Available at http://bridgmodel.nci.nih.gov/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE817858,,,,,,,"Cf BRIDG 3.1 DefinedSubstanceAdministration definition
An activity defined at a global library level that is an action of applying,  introducing or otherwise giving medications or other substances to a subject or experimental unit.

Example: Administration of methotrexate as part of chemotherapy.",Planned substance administration specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100016,Phase not applicable,,"The concept of phase is not applicable to trials studying certain interventions (e.g., device, procedure, behavioral)",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100038,,,,,,,,,,,,,"The concept of phase is not applicable to trials studying certain interventions (e.g., device, procedure, behavioral)",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100016,,,,,,,,Phase not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200094,Polarity,,,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200094,,,,,,,,Polarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100067,Phase 1,,"A Phase 1 trial includes initial studies to determine the metabolism and pharmacologic actions of drugs in humans, the side effects associated with increasing doses, and to gain early evidence of effectiveness; may include healthy participants and/or patients.",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100038,,,,,,,,,,,,,"A Phase 1 trial includes initial studies to determine the metabolism and pharmacologic actions of drugs in humans, the side effects associated with increasing doses, and to gain early evidence of effectiveness; may include healthy participants and/or patients.",Simona,ClinicalTrials.gov Protocol Data Element Definitions (DRAFT). Available at  http://prsinfo.clinicaltrials.gov/definitions.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100067,,,,,,,,Phase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200010,Sensitivity,,An index of performance of a discriminant test calculated as the percentage of correct positives in all true postives,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200100,,,,,,,,,,,,,An index of performance of a discriminant test calculated as the percentage of correct positives in all true postives,Samson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200010,,,,recall,,,,Sensitivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE568687,Ethics approval process,,"The ethics approval process is a study administrative relation whereby a study is submitted to a committee that is formally designated to approve, monitor, and review biomedical and behavioral research involving humans with the aim to protect the rights and welfare of the research subjects.",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE50048,,,,,,,,,,,,,"The ethics approval process is a study administrative relation whereby a study is submitted to a committee that is formally designated to approve, monitor, and review biomedical and behavioral research involving humans with the aim to protect the rights and welfare of the research subjects.",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE568687,,,,,,,,Ethics approval process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE000146,Boolean combination of generalized ERGO annotation,,,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE000146,,,,,,,,Boolean combination of generalized ERGO annotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE000024,Interval,,,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE000024,,,,,,,,Interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100011,Superiority,,"Superiority is a type of comparative intent. 
When the aim of the study is to show that an experimental (E) treatment is superior to a control (C) treatment, the RCT is called a superiority trial and the associated statistical test is a superiority test. With a significant result, one concludes in a superiority trial that E is different in effect from C, and when the observed result is in favor of E, we conclude that E is statistically, significantly better performing than C.",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100072,,,,,,,,,,,,,"Superiority is a type of comparative intent. 
When the aim of the study is to show that an experimental (E) treatment is superior to a control (C) treatment, the RCT is called a superiority trial and the associated statistical test is a superiority test. With a significant result, one concludes in a superiority trial that E is different in effect from C, and when the observed result is in favor of E, we conclude that E is statistically, significantly better performing than C.",Simona,Bull NYU Hosp Jt Dis. 2008;66(2):150-4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100011,,,,,,,,Superiority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE584000,Active study,,"An ""active study"" is a study for which protocol-dictated activities are occurring.",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400029,,,,,,,,,,,,,"An ""active study"" is a study for which protocol-dictated activities are occurring.",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE584000,,,,,,,,Active study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400061,Study population,,The collection of organisms that are formally enrolled in a study.,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400033,,,,,,,,,,,,,The collection of organisms that are formally enrolled in a study.,Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400061,,,,Enrolled population,,,,Study population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200072,Statistical concept,,Object and values that related to the description of statistical analysis,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,Object and values that related to the description of statistical analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200072,,,,,,,,Statistical concept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200019,Robust regression,,[see standard reference],false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200071,,,,,,,,,,,,,[see standard reference],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200019,,,,,,,,Robust regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE900304,I dichotomous D ordinal,,A univariate analysis where the independent variable is dichotomous and the dependent variable is ordinal ,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200060,,,,,,,,,,,,,A univariate analysis where the independent variable is dichotomous and the dependent variable is ordinal ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRe:OCRE900304,,,,,,,,I dichotomous D ordinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200088,Censoring type,,"Censoring type is a particular type of interval creation. 
Censoring means that one event prevents another event from being observed (e.g., end of study prevents possible evidence of success or failure from being observed).
Though usually employed in the context of time-to-failure, this is not only about time, but it can be about any dimension of interest (e.g., if the measurement is above the maximum value in the scale used, then the measurement is right censored; if it is lower than the minimum detectable, then it is left censored).",false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200072,,,,,,,,,,,,,"Censoring type is a particular type of interval creation. 
Censoring means that one event prevents another event from being observed (e.g., end of study prevents possible evidence of success or failure from being observed).
Though usually employed in the context of time-to-failure, this is not only about time, but it can be about any dimension of interest (e.g., if the measurement is above the maximum value in the scale used, then the measurement is right censored; if it is lower than the minimum detectable, then it is left censored).",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200088,,,,,,,,Censoring type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
